departamento,municipio,cultivo,anio,fuente_eva,split,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,rendimiento_lag_1,rendimiento_lag_2,rendimiento_lag_3,produccion_lag_1,area_cosechada_lag_1,area_sembrada_lag_1,media_rendimiento_3y,variabilidad_rendimiento_3y,tendencia_rendimiento_3y,es_outlier_rendimiento,dato_copiado,inconsistencia_rend,score_confiabilidad,precipitacion_acumulada_mm,dias_lluvia,intensidad_max_diaria_mm,precipitacion_mediana_diaria,precip_Q3_mm,ratio_concentracion_lluvia,cv_precipitacion_mensual,max_dias_secos_consecutivos,ph_media,num_muestras_suelo,ph_variabilidad,materia_organica_pct_media,materia_organica_pct_variabilidad,fosforo_ppm_media,fosforo_ppm_variabilidad,calcio_meq_media,calcio_meq_variabilidad,magnesio_meq_media,magnesio_meq_variabilidad,potasio_meq_media,potasio_meq_variabilidad,salinidad_ds_m_media,salinidad_ds_m_variabilidad,tendencia_ph,tendencia_materia_organica_pct,tendencia_fosforo_ppm,tendencia_calcio_meq,tendencia_magnesio_meq,tendencia_potasio_meq,tendencia_salinidad_ds_m,credito_total,colocacion_total,num_operaciones_credito,credito_promedio_operacion,log_credito_total,precio_internacional_usd,precio_internacional_max,precio_internacional_min,volatilidad_precio,cambio_precio_pct,rango_precio_ratio
SUCRE,TOLU,ARROZ,2009,historica,historial,48.0,45.0,144.0,3.2,2.3294117647058825,2.25,1.3846153846153846,198.0,85.0,85.0,1.9880090497737573,0.5240605818589726,0.0794117647058825,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2010,historica,historial,75.0,75.0,263.0,3.506666666666667,3.2,2.3294117647058825,2.25,144.0,45.0,48.0,2.5931372549019627,0.5270563068917506,0.8705882352941177,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2011,historica,historial,105.0,100.0,350.0,3.5,3.506666666666667,3.2,2.3294117647058825,263.0,75.0,75.0,3.012026143790852,0.6107232630343122,0.3066666666666666,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2012,historica,historial,77.0,68.0,216.0,3.176470588235294,3.5,3.506666666666667,3.2,350.0,100.0,105.0,3.4022222222222243,0.1751613013238994,-0.0066666666666668,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2013,historica,historial,70.0,60.0,190.0,3.1666666666666665,3.176470588235294,3.5,3.506666666666667,216.0,68.0,77.0,3.3943790849673223,0.1887437305505011,-0.323529411764706,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2014,historica,historial,55.0,43.0,124.0,2.883720930232558,3.1666666666666665,3.176470588235294,3.5,190.0,60.0,70.0,3.281045751633988,0.1896832922997586,-0.0098039215686274,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2015,historica,historial,85.0,55.0,148.0,2.690909090909091,2.883720930232558,3.1666666666666665,3.176470588235294,124.0,43.0,55.0,3.0756193950448414,0.1662612246361556,-0.2829457364341086,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2016,historica,historial,100.0,78.0,201.0,2.576923076923077,2.690909090909091,2.883720930232558,3.1666666666666665,148.0,55.0,85.0,2.9137655626027734,0.2392975713904715,-0.192811839323467,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2017,historica,historial,95.0,80.0,196.0,2.45,2.576923076923077,2.690909090909091,2.883720930232558,201.0,78.0,100.0,2.717184366021577,0.1550774750262094,-0.1139860139860138,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2018,historica,historial,70.0,70.0,175.0,2.5,2.45,2.576923076923077,2.690909090909091,196.0,80.0,95.0,2.5726107226107247,0.1205124260001773,-0.1269230769230769,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2019,,,,,,,2.5,2.45,2.576923076923077,175.0,70.0,70.0,2.508974358974361,0.063935680204065,0.0499999999999998,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2020,,,,,,,,2.5,2.45,,,,2.4750000000000028,0.0353553390593466,,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2021,,,,,,,,,2.5,,,,,,,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2022,,,,,,,,,,,,,,,,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2023,,,,,,,,,,,,,,,,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLU,ARROZ,2024,,,,,,,,,,,,,,,,0,0,0,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2006,historica,historial,30.0,30.0,30.0,1.0,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
SUCRE,TOLUVIEJO,ARROZ,2007,historica,historial,25.0,25.0,25.0,1.0,1.0,,,30.0,30.0,30.0,,,,0,1,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
SUCRE,TOLUVIEJO,ARROZ,2008,historica,historial,73.0,73.0,73.0,1.0,1.0,1.0,,25.0,25.0,25.0,1.0,0.0,0.0,0,1,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2009,historica,historial,68.0,68.0,68.0,1.0,1.0,1.0,1.0,73.0,73.0,73.0,1.0,0.0,0.0,0,1,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2010,historica,historial,63.0,59.0,59.0,1.0,1.0,1.0,1.0,68.0,68.0,68.0,1.0,0.0,0.0,0,1,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2011,historica,historial,39.0,36.0,36.0,1.0,1.0,1.0,1.0,59.0,59.0,63.0,1.0,0.0,0.0,0,1,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2012,historica,historial,74.0,70.0,140.0,2.0,1.0,1.0,1.0,36.0,36.0,39.0,1.0,0.0,0.0,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2013,historica,historial,65.0,65.0,190.0,2.923076923076923,2.0,1.0,1.0,140.0,70.0,74.0,1.333333333333335,0.5773502691896258,1.0,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2014,historica,historial,34.0,22.0,42.0,1.9090909090909087,2.923076923076923,2.0,1.0,190.0,65.0,65.0,1.974358974358976,0.9617948376159512,0.9230769230769228,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2015,historica,historial,37.0,34.0,160.0,4.705882352941177,1.9090909090909087,2.923076923076923,2.0,42.0,22.0,34.0,2.277389277389279,0.5610263073579708,-1.0139860139860135,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2016,,,,,,,4.705882352941177,1.9090909090909087,2.923076923076923,160.0,34.0,37.0,3.179350061703005,1.415898137679566,2.7967914438502675,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2017,,,,,,,,4.705882352941177,1.9090909090909087,,,,3.3074866310160456,1.97763019551104,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2018,,,,,,,,,4.705882352941177,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2019,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2020,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2021,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2022,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2023,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
SUCRE,TOLUVIEJO,ARROZ,2024,,,,,,,,,,,,,,,,0,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,25.0,1.0
CASANARE,TRINIDAD,ARROZ,2006,,,,,,,,,,,,,,,,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,,,,,,
CASANARE,TRINIDAD,ARROZ,2007,historica,historial,827.0,827.0,4040.0,4.885126964933495,,,,,,,,,,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,,,,,,
CASANARE,TRINIDAD,ARROZ,2008,historica,historial,1751.0,1751.0,9539.0,5.4477441462021705,4.885126964933495,,,4040.0,827.0,827.0,,,,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2009,historica,historial,3814.0,3814.0,19508.0,5.114840062926062,5.4477441462021705,4.885126964933495,,9539.0,1751.0,1751.0,5.166435555567835,0.3978304240871418,0.562617181268676,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2010,historica,historial,4345.0,4345.0,23425.0,5.391254315304948,5.114840062926062,5.4477441462021705,4.885126964933495,19508.0,3814.0,3814.0,5.149237058020577,0.2828814029205995,-0.3329040832761087,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2011,historica,historial,4946.0,4946.0,21046.0,4.255155681358674,5.391254315304948,5.114840062926062,5.4477441462021705,23425.0,4345.0,4345.0,5.317946174811062,0.1781483785008452,0.2764142523788866,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2012,historica,historial,7672.0,7672.0,37411.0,4.876303441084463,4.255155681358674,5.391254315304948,5.114840062926062,21046.0,4946.0,4946.0,4.920416686529896,0.5924781544332343,-1.1360986339462746,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2013,historica,historial,9757.0,9757.0,44336.0,4.544019678179768,4.876303441084463,4.255155681358674,5.391254315304948,37411.0,7672.0,7672.0,4.840904479249364,0.5688759455170337,0.6211477597257895,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2014,historica,historial,12782.0,12782.0,64725.0,5.063761539665154,4.544019678179768,4.876303441084463,4.255155681358674,44336.0,9757.0,9757.0,4.55849293354097,0.3108267060496142,-0.3322837629046953,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2015,historica,historial,17737.0,17206.0,86027.0,4.999825642217831,5.063761539665154,4.544019678179768,4.876303441084463,64725.0,12782.0,12782.0,4.82802821964313,0.2632124111796012,0.5197418614853859,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2016,historica,historial,23300.0,23291.0,125249.0,5.377570735477223,4.999825642217831,5.063761539665154,4.544019678179768,86027.0,17206.0,17737.0,4.869202286687586,0.283425027833743,-0.0639358974473225,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2017,historica,historial,26007.0,26007.0,92480.0,3.5559657015418926,5.377570735477223,4.999825642217831,5.063761539665154,125249.0,23291.0,23300.0,5.147052639120071,0.2021778778865075,0.3777450932593913,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2018,historica,historial,17445.0,17445.0,104668.0,5.999885353969619,3.5559657015418926,5.377570735477223,4.999825642217831,92480.0,26007.0,26007.0,4.644454026412318,0.9613937611118554,-1.82160503393533,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2019,reciente,target,1734.8,1734.8,9161.5,5.281012220428868,5.999885353969619,3.5559657015418926,5.377570735477223,104668.0,17445.0,17445.0,4.977807263662913,1.2700566687862345,2.4439196524277262,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2020,reciente,target,1905.0,1905.0,10306.05,5.409999999999999,5.281012220428868,5.999885353969619,3.5559657015418926,9161.5,1734.8,1734.8,4.945621091980128,1.25600606036046,-0.7188731335407512,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2021,reciente,target,2134.8,2134.8,10961.5,5.1346730372868645,5.409999999999999,5.281012220428868,5.999885353969619,10306.05,1905.0,1905.0,5.563632524799497,0.3832712616918668,0.1289877795711316,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2022,reciente,target,16980.0,16980.0,82504.0,4.858892815076561,5.1346730372868645,5.409999999999999,5.281012220428868,10961.5,2134.8,2134.8,5.275228419238579,0.1377545765714011,-0.2753269627131347,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,41586640150.89762,14214455468.0,132.0,315050304.1734668,24.451044802439093,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2023,reciente,target,4500.0,19388.0,87246.0,4.5,4.858892815076561,5.1346730372868645,5.409999999999999,82504.0,16980.0,16980.0,5.13452195078781,0.2755536235270844,-0.2757802222103036,0,0,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,36116837611.5,14516168140.0,117.0,308690919.75641024,24.310025009405905,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,TRINIDAD,ARROZ,2024,reciente,target,4500.0,22475.0,101137.5,4.5,4.5,4.858892815076561,5.1346730372868645,87246.0,19388.0,4500.0,4.831188617454477,0.318242215912888,-0.3588928150765609,0,1,0,0.955,,,,,,,,,5.0405263157894735,19.0,0.3554414107714913,2.1689473684210525,2.0899518727495514,8.789444444444445,5.8248791678679,1.4563157894736842,1.438723240030378,0.6305263157894737,0.5658373704736737,0.1442105263157894,0.1166340806622567,0.1547368421052631,0.1142788218473003,0.0389802942349088,-0.1539391990035877,-0.3057310865367738,-0.1198736163535349,-0.1073247062914481,-0.231560250537534,0.4472658653648931,67968525722.575,21980366683.0,171.0,397476758.6115497,24.9423105779649,500.0,500.0,500.0,0.0,25.0,1.0
VALLE DEL CAUCA,TULUA,ARROZ,2006,historica,historial,30.0,29.0,238.0,8.206896551724139,,,,,,,4.679446407538283,0.2537755432597626,,0,0,0,0.953,,,,,,,,,6.005327868852459,122.0,0.6222130384099337,6.779999999999999,4.314025368033093,18.49702479338843,21.180477081683343,8.259262295081967,5.512450695873331,3.4922131147540982,2.952539602269049,0.6797540983606558,0.6929973979591165,0.3526666666666667,0.2074848717106756,-0.0322481454362797,0.2377074096024425,-0.398355813003848,-0.0303229869076597,-0.100794478876186,0.4220658663196913,0.046243146778526,0.0,0.0,0.0,0.0,0.0,,,,,,
VALLE DEL CAUCA,TULUA,ARROZ,2007,historica,historial,164.0,164.0,1164.0,7.097560975609756,8.206896551724139,,,238.0,29.0,30.0,6.353448275862072,2.621171688881168,,0,0,0,0.953,,,,,,,,,6.005327868852459,122.0,0.6222130384099337,6.779999999999999,4.314025368033093,18.49702479338843,21.180477081683343,8.259262295081967,5.512450695873331,3.4922131147540982,2.952539602269049,0.6797540983606558,0.6929973979591165,0.3526666666666667,0.2074848717106756,-0.0322481454362797,0.2377074096024425,-0.398355813003848,-0.0303229869076597,-0.100794478876186,0.4220658663196913,0.046243146778526,0.0,0.0,0.0,0.0,0.0,,,,,,
