departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
CASANARE,OROCUE,0.47275158928467925,1.891006357138717,24204881.371375576
TOLIMA,ORTEGA,0.5148770848564204,174.5433317663265,2234154646.608979
BOYACA,OTANCHE,0.47439727018432987,221.06912790589772,2829684837.195491
SUCRE,OVEJAS,0.5984855473712649,21.545479705365537,275782140.2286789
CAUCA,PADILLA,0.5172859178416765,47.59030444143424,609155896.8503584
BOYACA,PAEZ,0.8865232955547315,23.936128979977752,306382450.9437152
CAUCA,PAEZ,0.7324747553326661,1.0987121329989993,14063515.30238719
HUILA,PAICOL,0.5189367661890982,157.18594647867783,2011980114.9270763
CESAR,PAILITAS,0.6128731114550737,49.029848916405896,627582066.1299955
CUNDINAMARCA,PAIME,0.5226857931054582,269.18318344931095,3445544748.1511803
HUILA,PALERMO,0.7636657885654736,239.2335815839059,3062189844.2739954
CALDAS,PALESTINA,0.6108095611789173,42.75666928252421,547285366.8163098
SANTANDER,PALMAR,0.40652308363709494,6.910892421830614,88459422.99943186
SANTANDER,PALMAS DEL SOCORRO,0.761671414604809,140.90921170188966,1803637909.7841876
VALLE DEL CAUCA,PALMIRA,0.5166615056497823,9.91990090847582,126974731.62849048
TOLIMA,PALOCABILDO,0.5214976991774826,174.18023152527917,2229506963.5235734
SANTANDER,PARAMO,0.8210312862919902,123.97572423009052,1586889270.1451588
CUNDINAMARCA,PARATEBUENO,0.5140025626325954,1.7990089692140838,23027314.805940274
CAUCA,PATIA,0.5244001336729132,5.768401470402045,73835538.82114619
BOYACA,PAUNA,0.5196287055698933,360.6223216655059,4615965717.318476
BOYACA,PAYA,0.291314225980455,2.0391995818631847,26101754.647848763
CASANARE,PAZ DE ARIPORO,0.747331255961655,25.409262702696267,325238562.5945122
CESAR,PELAYA,0.5168478166449364,41.34782533159491,529252164.24441487
